Data,Acompanhamentos,Prato Principal,Guarnição,Salada,Sobremesa,Refresco,Extra,Nota Técnica
2024-02-29,ARROZ INTEGRAL E FEIJÃO,"Escondidinho vegano (purê de batata, PTS, milho e ervilha)",Repolho bicolor refogado,Salada de beterraba cozida,Melancia,Morango,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-03-01,ARROZ INTEGRAL E FEIJÃO,"Grão de bico com tomate, cebola e pimentão verde",Macarrão integral alho e óleo,Mix de rucula com agrião,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Não contém ovos e lactose.
2024-03-04,ARROZ INTEGRAL E FEIJÃO,Feijão branco com mandioquinha,Arroz à grega,"Mix de ralados (rabanete, cenoura e beterraba)",Banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-05,ARROZ INTEGRAL E FEIJÃO,Steak de soja,Batata sautê,Alface com rúcula,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão e steak. Não contém ovos e lactose.
2024-03-06,ARROZ INTEGRAL E FEIJÃO,Quibe de berinjela com grão de bico,Repolho com lascas de alho frito,Pepino,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-07,ARROZ INTEGRAL E FEIJÃO,Almôndega vegana ao sugo,Abobrinha com alecrim,Acelga com beterraba ralada,Maçã,Goiaba,PÃO E CAFÉ,Contém glúten no pão e na almôndega. Não contém ovos e lactose.
2024-03-08,ARROZ INTEGRAL E FEIJÃO,Soja em grão ao molho de tomates e pimentões,"Seleta de legumes (cenoura, batata e ervilha)",Repolho bicolor,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-11,ARROZ INTEGRAL E FEIJÃO,Soja em grão com cenoura e tomates,Batata chips,"Abobrinha, nabo e cenoura cozidos",Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-12,ARROZ INTEGRAL E FEIJÃO,PTS com Abóbora,Couve flor e brócolis com lascas de alho frito,Almeirão com cenoura ralada,Banana,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-13,ARROZ INTEGRAL E FEIJÃO,Grão de bico com brócolis e cenoura,Chuchu sauté com salsinha,Beterraba ralada,Melancia,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-14,ARROZ INTEGRAL E FEIJÃO,Lentilha com mandioquinha,Farofa vegana,Repolho roxo,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-15,ARROZ INTEGRAL E FEIJÃO,Torta de ervilha com abobora e aveia,Repolho refogado com salsa,Alface,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão e prato principal. Não contém ovos e lactose.
2024-03-18,ARROZ INTEGRAL E FEIJÃO,Feijão Branco com abóbora,Couve refogada,Almeirão,Doce de banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-19,ARROZ INTEGRAL E FEIJÃO,Ervilha com cenoura,Purê de batata vegano,Repolho bicolor,Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-20,ARROZ INTEGRAL E FEIJÃO,Fricasse de berinjela com batata palha para decorar,Chuchu refogado,Escarola com rabanete ralado,Sagú de uva,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-21,ARROZ INTEGRAL E FEIJÃO,Grão de bico com quiabo,Polenta cremosa,Pepino com hortelã,Laranja,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-22,ARROZ INTEGRAL E FEIJÃO,"Escondidinho de PTS (escarola, milho, ervilha)",Abobrinha com Manjericão,Cenoura Ralada com Passas,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-25,ARROZ INTEGRAL E FEIJÃO,"Lentilha á chinesa (pimentão, tomate, brócolis, couve flor)",Berinjela a napolitana,"Mix de ralados (rabanete, cenoura e beterraba)",Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-26,ARROZ INTEGRAL E FEIJÃO,"Grão de bico à portuguesa (batata, tomate, cebola , orégano)","Mix de legumes (batata, cenoura e abobrinha)",Chuchu com milho,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-27,ARROZ INTEGRAL E FEIJÃO,PTS com mandioca,Macarrão integral com brócolis,Alface com tomate,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Não contém ovos e lactose.
2024-04-01,ARROZ INTEGRAL E FEIJÃO,Feijão branco com mandioquinha,Chuchu refogado,Alface,Banana,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-02,ARROZ INTEGRAL E FEIJÃO,Soja em grão com brócolis,"Farofa de cenoura, milho e escarola",Repolho bicolor,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-03,ARROZ INTEGRAL E FEIJÃO,Lentilha com couve flor,Abobrinha com ervas,Almeirão com rúcula,Melancia,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-04,ARROZ INTEGRAL E FEIJÃO,Grão de bico com brócolis,Berinjela com alho,Couve,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-05,ARROZ INTEGRAL E FEIJÃO,Torta de ervilha com aveia e batata,Escarola refogada,Beterraba ralada,Banana,Caju,PÃO E CAFÉ,Contém glúten no prato principal vegano e pão. Não contém ovos e lactose.
2024-04-06,ARROZ INTEGRAL E FEIJÃO,Feijão branco ao vinagrete quente,Legumes refogados (brócolis e couve flor),Cenoura ralada crua,Maçã,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-08,ARROZ INTEGRAL E FEIJÃO,Ervilha a chinesa,Acelga refogada,Tomate com cebola,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-09,ARROZ INTEGRAL E FEIJÃO,Torta de lentilha ao molho de mandioquinha,Cenoura palito refogada,Alface,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão e prato principal vegano. Não contém ovos e lactose.
2024-04-10,ARROZ INTEGRAL E FEIJÃO,Grão de bico com abóbora cabotian,Macarrão parafuso integral alho e oleo,Pepino,Maçã,Goiaba,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Não contém ovos e lactose.
2024-04-11,ARROZ INTEGRAL E FEIJÃO,Soja em grão com mandioca e tomate,Repolho refogado,Beterraba ralada com rabanete,Banana,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-12,ARROZ INTEGRAL E FEIJÃO,Feijoada vegana,Couve refogada,Alface com vinagrete,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-13,ARROZ INTEGRAL E FEIJÃO,Ervilha com couve flor e cubinhos de tomate,Chuchu refogado,"Mix de folhas (alface, acelga, escarola)",Pokan,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-15,ARROZ INTEGRAL E FEIJÃO,Grão de bico com vinagrete,Quiabo refogado,Alface com rabanete,Laranja,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-16,ARROZ INTEGRAL E FEIJÃO,Yakissoba vegano,Escarola ao alho,Caponata de abobrinha,Maçã,Goiaba,PÃO E CAFÉ,Contém glúten no pão e no prato principal vegano. Não contém ovos e lactose.
2024-04-17,ARROZ INTEGRAL E FEIJÃO,Feijão branco com cará,Vagem com mandioquinha sauté,Acelga,Banana,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-18,ARROZ INTEGRAL E FEIJÃO,PTS ao molho branco,Brócolis refogado,Almeirão,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-04-19,ARROZ INTEGRAL E FEIJÃO,Quibe de assadeira (abóbora cabotian e grão de bico),Chuchu refogado,Alface com rúcula,Tangerina,Goiaba,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-04-20,ARROZ INTEGRAL E FEIJÃO,PTS com mandioquinha,Couve refogada,Pepino ao vinagrete,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-22,ARROZ INTEGRAL E FEIJÃO,Soja em grão com abóbora cabotian,Creme de espinafre,Alface,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no creme de espinafre. Não contém ovos e lactose.
2024-04-23,ARROZ INTEGRAL E FEIJÃO,Ervilha seca com milho e tomate,Acelga refogada,Beterraba ralada,Banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-24,ARROZ INTEGRAL E FEIJÃO,Lentilha ao vinagrete,Vagem com couve flor refogada,Almeirão,Pokan,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-25,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegano,Batata chips,Escarola,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-26,ARROZ INTEGRAL E FEIJÃO,Cuscuz vegano,Mandioquinha com brócolis,Alface,Banana,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-27,ARROZ INTEGRAL E FEIJÃO,Gratinado de legumes com PTS,Escarola refogada,Agrião com cebola,Pêssego em caldas,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-29,ARROZ INTEGRAL E FEIJÃO,Ervilha com couve flor e cubinhos de tomate,Polenta,Alface / Brocolis com vagem,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-30,ARROZ INTEGRAL E FEIJÃO,Lasanha de berinjela com PTS,Couve flor ao alho,Almeirão,Pokan,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-02,ARROZ INTEGRAL E FEIJÃO,Lentilha com abóbora,Vagem sauté,Acelga,Tangerina,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-03,ARROZ INTEGRAL E FEIJÃO,Feijão branco com mandioca,Chuchu refogado,Alface,RL1-Melância; RL2-Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-04,ARROZ INTEGRAL E FEIJÃO,Gratinado de legumes com PTS,Cenoura palito sauté,Agrião com repolho,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-06,ARROZ INTEGRAL E FEIJÃO,SOJA EM GRÃO AO VINAGRETE,BATATA CHIPS,BETERRABA RALADA,TANGERINA,UVA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-07,ARROZ INTEGRAL E FEIJÃO,Feijão branco com brócolis,Abobrinha assada,Almeirão,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-08,ARROZ INTEGRAL E FEIJÃO,PTS ao molho branco,Brócolis refogado,Repolho bicolor,Maçã,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém lactose no prato principal veg.
2024-05-09,ARROZ INTEGRAL E FEIJÃO,Quibe de berinjela com grão de bico,Acelga Refogada,Pepino com Tomate,RL1-Melancia/ RL2- Tangerina,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Contém glútem no prato principal. Não contém ovos e lactose.
2024-05-10,ARROZ INTEGRAL E FEIJÃO,Escondidinho de PTS,Cenoura aromatizada com alecrim,Alface,Banana,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-11,ARROZ INTEGRAL E FEIJÃO,Grão de bico com cenoura e milho,Virado de escarola,Tomate com cebola,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-13,ARROZ INTEGRAL E FEIJÃO,Cuscuz vegetariano,Berinjela refogada,Alface,Melancia,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-14,ARROZ INTEGRAL E FEIJÃO,Lentilha com couve flor,Mandioquinha,Acelga,Tangerina,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-15,ARROZ INTEGRAL E FEIJÃO,Soja em grão com chuchu e tomate,Batata doce refogada,Beterraba cozida,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-16,ARROZ INTEGRAL E FEIJÃO,Quibe de abóbora com feijão branco,Polenta cremosa,Pepino com hortelã,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Contém glúten no quibe de abóbora.
2024-05-17,ARROZ INTEGRAL E FEIJÃO,Feijoada vegetariana,Couve refogada,Alface com vinagrete,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-18,ARROZ INTEGRAL E FEIJÃO,Ervilha seca com abóbora,Abobrinha aromatizada com alecrim,Jiló,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-20,ARROZ INTEGRAL E FEIJÃO,Ervilha seca ao vinagrete quente,Escarola Refogada,Berinjela Curtida,Banana,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-21,ARROZ INTEGRAL E FEIJÃO,Abobrinha agridoce com PTS,Vagem com cenoura sauté,Tomate,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-22,ARROZ INTEGRAL E FEIJÃO,Soja em grão com cebola e tomate,Quiabo com mandioquinha ao alho,Almeirão com rabanete,Laranja,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-23,ARROZ INTEGRAL E FEIJÃO,"Feijão branco napolitana (tomate, manjericão)",Macarrão a primavera,"MIX DE RALADOS (CENOURA, BETERRABA E NABO)",Tangerina,Acerola,PÃO E CAFÉ,Contém glúten no pão e guarnição. Não contém ovos e lactose.
2024-05-24,ARROZ INTEGRAL E FEIJÃO,Grão de Bico com berinjela,Virado de couve,Alface com rúcula,RL1-Sagu de abacaxi/ RL2-Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-25,ARROZ INTEGRAL E FEIJÃO,"Lentilha a Chinesa (brócolis, cenoura, pimentão)",Acelga refogada,Beterraba cozida,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-27,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com mandioquinha,Berinjela ao alho,Alface,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-28,ARROZ INTEGRAL E FEIJÃO,Soja em grão com quiabo,Brócolis refogado,Cenoura ralada,Tangerina,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-29,ARROZ INTEGRAL E FEIJÃO,Ervilha seca ao vinagrete quente,Purê de batatas,Escarola com agrião,Sagú de uva,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-31,ARROZ INTEGRAL E FEIJÃO,Steak soja,Vagem refogada,Alface,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-01,ARROZ INTEGRAL E FEIJÃO,Lentilha com vagem,Pirão,Acelga com laranja,Maçã,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-03,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com milho e palmito,Batata palha,Pepino com hortelã,Melancia,Uva,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Não contém ovos e lactose.
2024-06-04,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegano com PTS,Quiabo refogado,Salada italiana,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-05,ARROZ INTEGRAL E FEIJÃO,Soja em grãos com vagem e cebola,Abóbora cabotiá com alecrim,Caponata de berinjela,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-06,ARROZ INTEGRAL E FEIJÃO,Feijão branco com abobrinha,Couve refogada,Mix de ralados,Banana,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-07,ARROZ INTEGRAL E FEIJÃO,Grão de bico com tomate e pimentão,Creme de milho,Mix de folhas,Sagú de uva,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-08,ARROZ INTEGRAL E FEIJÃO,Lentilha com couve-flor,Berinjela ao forno,Repolho com tomate,Melancia,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-10,ARROZ INTEGRAL E FEIJÃO,Yakissoba vegano,Cenoura com batata doce ao forno,"Alface, tomate e cebola",Banana,Uva,PÃO E CAFÉ,Contém glúten no pão e prato principal. Não contém ovos e lactose.
2024-06-11,ARROZ INTEGRAL E FEIJÃO,Grão de bico com quiabo,Macarrão integral ao sugo,Salada coronel,Maçã,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-12,ARROZ INTEGRAL E FEIJÃO,Feijão branco à chinesa,Batata com vagem,Almeirão com abacaxi,Tangerina,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-13,ARROZ INTEGRAL E FEIJÃO,Soja em grão com brócolis e tomate meia lua,Abóbora japonesa com alecrim,Repolho bicolor,Melancia,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-14,ARROZ INTEGRAL E FEIJÃO,Lentilha em grãos com beterraba,Virado de banana,Couve,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-15,ARROZ INTEGRAL E FEIJÃO,Lentilha com batata e azeitona,Berinjela ao alho,Cenoura ralada com passas,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-17,ARROZ INTEGRAL E FEIJÃO,Berinjela à bolonhesa,Escarola refogada,Mix de folhas,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-18,ARROZ INTEGRAL E FEIJÃO,Quibe de abóbora,Chuchu na salsa,Escarola com agrião,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão e no quibe. Não contém ovos e lactose.
2024-06-19,ARROZ INTEGRAL E FEIJÃO,Grão de bico com brócolis e milho,Seleta de legumes,Caponata de berinjela,Melancia,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-20,ARROZ INTEGRAL E FEIJÃO,Feijão branco com chuchu e orégano,Macarrão integral alho e óleo,Salada italiana,Banana,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-21,ARROZ INTEGRAL E FEIJÃO,Feijoada vegana,Couve refogada,Alface com anéis de cebola,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-22,ARROZ INTEGRAL E FEIJÃO,Polenta ao molho de lentilha,Batata rústica,Tabule,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Contém glúten na salada. Não contém ovos e lactose.
2024-06-24,ARROZ INTEGRAL E FEIJÃO,Soja em grão com quiabo,Cenoura com batata doce ao forno,Acelga com rabanete,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-25,ARROZ INTEGRAL E FEIJÃO,Gratinado de legumes,Chuchu na salsa,"Alface, tomate e cebola",Banana,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-26,ARROZ INTEGRAL E FEIJÃO,PTS com milho e palmito,Cuscuz de legumes,Almeirão,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-27,ARROZ INTEGRAL E FEIJÃO,Moqueca de grão de bico,Espinafre refogado,Agrião com maça,Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-28,ARROZ INTEGRAL E FEIJÃO,"Lentilha com mandioca, tomate e orégano",Seleta de legumes,Escarola com laranja,Maçã,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-29,ARROZ INTEGRAL E FEIJÃO,Feijão branco a napolitana,Couve refogada,Beterraba ralada,Banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-01,ARROZ INTEGRAL E FEIJÃO,Grão de bico com cará,Cenoura palito refogada,Pepino,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-02,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com milho e Palmito,Batata doce assada com alecrim,Couve,RL1-Doce de banana / RL2- Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-03,ARROZ INTEGRAL E FEIJÃO,Lentilha com brócolis,Quibebe,Escarola,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-04,ARROZ INTEGRAL E FEIJÃO,Feijão branco com vagem,Arroz integral á grega,Alface,Banana,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-05,ARROZ INTEGRAL E FEIJÃO,Steak de soja,Couve refogada,Almeirão,Melancia,Uva,PÃO E CAFÉ,Contém glúten no pão e no steak de soja. Não contém ovos e lactose.
2024-07-06,ARROZ INTEGRAL E FEIJÃO,Lentilha ao vinagrete,Farofa doce,Pepino com hortelã,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-08,ARROZ INTEGRAL E FEIJÃO,Grão de Bico à napolitana,Seleta de Legumes,Beterraba ralada,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-10,ARROZ INTEGRAL E FEIJÃO,Feijão branco com vagem e milho,Batata rústica,Escarola com Rabanete,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-11,ARROZ INTEGRAL E FEIJÃO,PTS Gratinada com molho branco,"Couve flor, brócolis e alho frito",Alface,Melancia,Acerola,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-07-12,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com Batata e alecrim,Repolho refogado,Cenoura ralada,Maça,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-13,ARROZ INTEGRAL E FEIJÃO,Risoto de grão de bico com tomate e champignon,Abóbora seca com ervas finas,Escarola,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-15,ARROZ INTEGRAL E FEIJÃO,Steak de soja ao molho sugo,Virado de vagem,Repolho bicolor,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-07-16,ARROZ INTEGRAL E FEIJÃO,Feijão branco com chuchu e couve flor,RL1-Abóbora cabotiá com alecrim/ RL2- Batata doce com alecrim,Couve,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-17,ARROZ INTEGRAL E FEIJÃO,Torta de Lentilha com abóbora e aveia,Acelga refogada com alho frito,Caponata de abobrinha,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-18,ARROZ INTEGRAL E FEIJÃO,Soja grão com vagem e cebola,Cuscuz de legumes,Mix ralado,Melancia,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-19,ARROZ INTEGRAL E FEIJÃO,Feijoada vegana,Couve Refogada,Alface,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-20,ARROZ INTEGRAL E FEIJÃO,Lentilha com vagem,Chuchu na salsa,Escarola com rabanete,Sagu de Uva,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-22,ARROZ INTEGRAL E FEIJÃO,Ervilha com abóbora seca,Creme de espinafre vegano,Agrião com acelga,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-23,ARROZ INTEGRAL E FEIJÃO,Feijão branco ao sugo com cebola e tomate,Abobrinha italiana aromatizada,Cenoura ralada,Melancia,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-24,ARROZ INTEGRAL E FEIJÃO,Lentilha xadrez,Acelga refogada ao alho frito,Almeirão,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-25,ARROZ INTEGRAL E FEIJÃO,Pts com mandioquinha,Virado de escarola,Beterraba cozida com anéis de cebola,Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-26,ARROZ INTEGRAL E FEIJÃO,Quibe de grão de bico,Chuchu na salsa,Alface,Tangerina,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-27,ARROZ INTEGRAL E FEIJÃO,Feijão branco napolitano,Arroz à grega,Rabanete,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-29,ARROZ INTEGRAL E FEIJÃO,Strogonofe vegano,Batata palha,Alface com anéis de cebola,Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão e no strogonofe vegano. Não contém ovos e lactose.
2024-07-30,ARROZ INTEGRAL E FEIJÃO,Ervilha à portuguesa,Acelga refogada,Mix de folhas,Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-31,ARROZ INTEGRAL E FEIJÃO,PTS com seleta de legumes,Pirão,Acelga,Melancia,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-08-01,ARROZ INTEGRAL E FEIJÃO,Soja em grãos com azeitona preta e tomate,Couve refogada,Escarola,RLI-Melância; RLII-Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-08-02,ARROZ INTEGRAL E FEIJÃO,Feijão branco com mandioquinha,Cenoura refogada,Alface com cebola em rodelas,Maçã,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-08-03,ARROZ INTEGRAL E FEIJÃO,Ervilha partida ao vinagrete,Quibebe,"Repolho branco, cenoura ralada e uva passa",Sagu de uva,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-08-05,ARROZ INTEGRAL E FEIJÃO,Feijão branco à portuguesa,Abobrinha italiana refogada,Escarola,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-08-06,ARROZ INTEGRAL E FEIJÃO,Soja em grão com quiabo,Repolho bicolor refogado,Beterraba ralada,Banana,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Não contém lactose.
2024-08-07,ARROZ INTEGRAL E FEIJÃO,Lentilha com champignon,Berinjela refogada,Salada de pepino,Melancia,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Não contém lactose.
