Data,Acompanhamentos,Prato Principal,Guarnição,Salada,Sobremesa,Refresco,Extra,Nota Técnica
2023-12-04,ARROZ E FEIJÃO,Bife à pizzaiolo,"Arroz à grega (cenoura, vagem e ervilha)",Beterraba ralada,Doce de Leite,Caju,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no prato principal e na sobremesa.
2023-12-05,ARROZ E FEIJÃO,Kibe bovino assado,"Mix de legumes (abobrinha, berinjela e pimentão verde)",Almeirão,Banana,Goiaba,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2023-12-06,ARROZ E FEIJÃO,Fricassê de frango,Batata sauté,Couve,Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no prato principal. Não contém ovos.
2023-12-07,ARROZ E FEIJÃO,Isca de carne ao molho escuro,Couve refogada,Tabule,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão e na salada. Não contém ovos e lactose.
2023-12-08,ARROZ E FEIJÃO,Bife ao molho ferrugem,Chuchu com ervas,Escarola,Bolinho de chocolate,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e no bolinho. Contém lactose e ovo no bolinho.
2023-12-11,ARROZ E FEIJÃO,Linguiça toscana acebolada,Virado de cenoura,Couve laranja,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-12-12,ARROZ E FEIJÃO,Picadinho com brócolis,Acelga refogada ao alho frito,Almeirão com rabanete em rodelas,Doce de goiabada,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na sobremesa.
2023-12-13,ARROZ E FEIJÃO,Frango ao molho sugo,Abóbora ao molho de ervas,Escarola,Banana,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-12-14,ARROZ E FEIJÃO,Carne moída com mandioquinha,Creme de milho,Pepino em rodelas,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-12-15,ARROZ E FEIJÃO,Strogonofe de frango,Batata palha,Alface,Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no creme de milho.
2023-12-18,ARROZ E FEIJÃO,Carne em cubos ao molho Roty,Polenta cremosa,Escarola com nabo,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-12-19,ARROZ E FEIJÃO,Peixe ao molho de ervas,Brócolis com couve e milho,Salada de couve com laranja,Melancia,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-12-20,ARROZ E FEIJÃO,Sobrecoxa assada,Berinjela refogada,"Salada coronel (alface, repolho branco, pepino e ervilha em conserva)",Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-12-21,ARROZ E FEIJÃO,Pernil à califórnia (abacaxi em calda e uva passa),Farofa natalina,"Salada de maionese (batata, cenoura, maçã, salsa e cebolinha)",Uva,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-02,ARROZ E FEIJÃO,Salsicha ao sugo,Batata palha,Beterraba cozida,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-03,ARROZ E FEIJÃO,Pernil ao molho de limão,Virado de escarola,Brócolis com azeitona,Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-04,ARROZ E FEIJÃO,Carne de panela com azeitona,Cenoura palito sauté,Escarola,Doce de leite,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-05,ARROZ E FEIJÃO,Bife à romanesca,Abobrinha aromática,Acelga,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-08,ARROZ E FEIJÃO,Bife ao molho Roty (Coxão mole),Acelga refogada ao alho frito,Beterraba ralada,DOCE DE LEITE,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-09,ARROZ E FEIJÃO,Sobrecoxa ao molho de ervilhas,Batata sauté,Cenoura ralada,Banana,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-10,ARROZ E FEIJÃO,Iscas de carne ao molho sugo (coxão mole),Chuchu na salsa (salsa e cebolinha),Rúcula com cebola,Laranja,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-11,ARROZ E FEIJÃO,Cubos suino ao molho barbecue (paleta suina),Couve refogada,Tomate,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-12,ARROZ E FEIJÃO,Sassami grelhado,Polenta cremosa,Acelga,bolinho de chocolate,Uva,PÃO E CAFÉ,Contém glúten no pão e no bolinho de chocolate. Não contém ovos. contém lactose no bolinho de chocolate.
2024-01-15,ARROZ E FEIJÃO,Sobrecoxa ao molho de laranja,Creme de milho,Almeirão,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na guarnição. Não contém ovos.
2024-01-16,ARROZ E FEIJÃO,Bisteca suína ao molho de limão,Chuchu refogado,Nabo e beterraba ralados,Gelatina de abacaxi,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-17,ARROZ E FEIJÃO,Filé de peixe ao molho sugo (filé de pescada),Abobora com alecrim,Escarola,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-18,ARROZ E FEIJÃO,Carne moída ao sugo c/ champingon (paleta),Macarrão ao alho e óleo,Chuchu com cebola,Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Não contém ovos e lactose.
2024-01-19,ARROZ E FEIJÃO,Pernil assado ao molho de abacaxi,Batata chips,Chuchu com cebola,Goiabada,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-20,ARROZ E FEIJÃO,Acém em cubos com milho,Mandioquinha sauté,Acelga,Tangerina,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-22,ARROZ E FEIJÃO,Bisteca suína ao molho de limão,Purê de batata,Alface com cebola,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém lactose na guarnição.
2024-01-23,ARROZ E FEIJÃO,Lagarto ao molho de azeitona,Couve refogada,Grão de bico com atum,Arroz doce,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém lactose no arroz doce.
2024-01-24,ARROZ E FEIJÃO,Linguiça toscana assada ao vinagrete,Abobóra refogada,Almeirão com Nabo,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-25,ARROZ E FEIJÃO,PEIXE A ESCABECHE (FILÉ DE PESCADA),VAGEM COM MILHO,BETERRABA COZIDA,BOLINHO DE CHOCOLATE,MARACUJÁ,PÃO E CAFÉ,Contém glúten no pão E NO BOLINHO DE CHOCOLATE. Não contém ovos e lactose NO BOLIHO DE CHOCOLATE.
2024-01-26,ARROZ E FEIJÃO,PICADINHO COM CEBOLA CARAMELIZADA (PATINHO ISCAS),ESPINAFRE AO ALHO FRITO,CAPONATA DE BERINJELA,BANANA,ABACAXI,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-29,ARROZ E FEIJÃO,FILÉ DE PEIXE A PORTUGUESA (BATATA/AZEITONA/TOMATE/ PIMENTÃO) (PESCADA BRANCA),ARROZ VERDE (BRÓCOLIS COM ESPINAFRE),ACELGA,MAÇÃ,ACEROLA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-30,ARROZ E FEIJÃO,SOBRECOXA ASSADA,REPOLHO REFOGADO COM CHEIRO VERDE,ABOBRINHA C/ MILHO,BANANA,PÊSSEGO,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-01-31,ARROZ E FEIJÃO,CARNE EM CUBOS AO MOLHO DE MOSTARDA (PATINHO),CENOURA RODELA AO ALHO,AGRIÃO COM RABANETE,LARANJA,MARACUJÁ,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-02-01,ARROZ E FEIJÃO,"CARNE MOIDA COM LEGUMES (BATATA INGLESA E ABÓBORA, PALETA BOVINA MOIDA)",COUVE REFOGADA COM BACON,BETERRABA COZIDA,LARANJA,FRAMBOESA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-02-02,ARROZ E FEIJÃO,FILE DE FRANGO COM CEBOLA AO SHOYO (SASSAMI),CREME DE MILHO,SALADA DE CHUCHU COM VINAGRETE,MAÇÃ,UVA,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Não contém ovos. Contém lactose na guarnição.
2024-02-05,ARROZ E FEIJÃO,LINGUIÇA DE FRANGO COM VINAGRETE,ESCAROLA REFOGADA,"SALADA DE ALFACE, REPOLHO ROXO E TOMATE",LARANJA,GOIABA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-02-06,ARROZ E FEIJÃO,BIFE DE PATINHO AO MOLHO FERRUGEM,PURÊ DE ABÓBORA,SALADA DE COUVE,DOCE DE LEITE,PÊSSEGO,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. cotém lactose na sobremesa e na guarnição.
2024-02-07,ARROZ E FEIJÃO,FRANGO ASSADO AO MOLHO DE ERVAS,VIRADO DE ABOBRINHA,SALADA DE TOMATE RODELAS,MAÇÃ,MORANGO,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-02-08,ARROZ E FEIJÃO,MOQUECA DE PEIXE (FILÉ DE PESCADA),CHUCHU REFOGADO,"MIX DE RALADOS (CENOURA, BETERRABA E NABO)",BANANA,ACEROLA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-02-09,ARROZ E FEIJÃO,STROGONOFF DE CARNE (COXÃO MOLE),BATATA PALHA,SALADA DE ALMEIRAO COM CEBOLA,BANANA,LARANJA,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos. Contém lactose no prato principal.
2024-02-15,ARROZ E FEIJÃO,ISCAS DE FRANGO ACEBOLADA,ABOBRINHA GRATINADA,SALADA DE ESCAROLA,LARANJA,CAJU,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Não contém ovos. Contém lactose na guarnição.
2024-02-16,ARROZ E FEIJÃO,BIFE DE COXÃO MOLE AO POMODORO,"JARDINEIRA DE LEGUMES (CENOURA, BATATA)",SALADA DE ACELGA,BANANA,MARACUJÁ,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-02-19,ARROZ E FEIJÃO,Carne em cubos com cenoura e brócolis,Chuchu refogado,"Mix de folhas (agrião, rúcula e almeirão)",Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-02-20,ARROZ E FEIJÃO,Frango assado ao molho de laranja,Nhoque ao sugo,Pepino com hortelã,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão e no nhoque. Contém ovos no nhoque. Não contém lactose.
2024-02-21,ARROZ E FEIJÃO,Coxão duro desfiado ao molho roty,Acelga refogada,"Salada coronel (alface, repolho branco, pepino e ervilha em conserva)",Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-02-22,ARROZ E FEIJÃO,Bife a pizzaiolo (coxão mole),Abóbora cabocha com salsa,Rabanete com tomate,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e contém lactose no prato principal.
2024-02-23,ARROZ E FEIJÃO,Isca de carne com azeitona,"Arroz à grega (cenoura, vagem, ervilha e milho)",Almeirão,Maçã,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-02-26,ARROZ E FEIJÃO,Bisteca suína ao molho escuro,Virado de banana,Pepino,Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-02-27,ARROZ E FEIJÃO,"Isca de carne a romanesca (ervilha, presunto e molho branco)",Espinafre refogado,Tomate,Goiabada,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém lactose no prato principal.
2024-02-28,ARROZ E FEIJÃO,Lagarto assado ao vinagrete,Polenta cremosa,Repolho branco e roxo,Banana,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-02-29,ARROZ E FEIJÃO,Carne em cubos com azeitonas e champignon,Brócolis e cenoura sautê,Alface,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-01,ARROZ E FEIJÃO,Copa Lombo ao molho de vinagrete,Virado de couve,Beterraba ralada,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-04,ARROZ E FEIJÃO,"Bife ao molho roty (molho ingles, margarina, amido de milho)","Couve flor, brócolis e alho frito",Almeirão com cebola,Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-05,ARROZ E FEIJÃO,Filé de frango a pizzaiolo,Chuchu refogado na salsa,Acelga com rabanete,Curau,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém lactose no prato principal e na sobremesa.
2024-03-06,ARROZ E FEIJÃO,Lagarto desfiado ao molho de champignon,Farofa rica,Escarola,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-07,ARROZ E FEIJÃO,Peixe ao molho de ervas,Escarola refogada,Caponata de berinjela,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-08,ARROZ E FEIJÃO,Cubos suino ao molho barbecue,Macarrão ao alho e óleo,Alface,Bolinho de chocolate,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-11,ARROZ E FEIJÃO,"Carne moída com azeitona, tomate cubos e bacon",Polenta cremosa,Couve com cebola,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-12,ARROZ E FEIJÃO,Frango assado,Quiabo refogado,Mix de folhas,Goiabada,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-13,ARROZ E FEIJÃO,Goulash em cubos com calabresa,Batata assada com alecrim,Repolho Bicolor,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-14,ARROZ E FEIJÃO,Carne em cubos com cenoura rodela,Couve refogada com lascas de alho frito,Cenoura ralada com passas,Banana,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-15,ARROZ E FEIJÃO,Linguiça de frango acebolada,Cenoura palito com ervas (orégano e manjericão),Beterraba ralada,Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-18,ARROZ E FEIJÃO,Iscas de frango gratinado,Abóbrinha aromática,Pepino com hortelã,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos. Contém lactose no prato principal.
2024-03-19,ARROZ E FEIJÃO,Bisteca suina ao molho de limão,Vagem na manteiga,Alface,Doce de leite,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém lactose na guarnição e sobremesa.
2024-03-20,ARROZ E FEIJÃO,Bife acebolado,Virado de abóbrinha,Acelga com beterraba ralada,Maçã,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-21,ARROZ E FEIJÃO,Sobrecoxa à caçadora,Mix de repolho refogado,Alface com tomate,Banana / Laranja - RII,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Não contém lactose.
2024-03-22,ARROZ E FEIJÃO,Sassami acebolado,Batata doce refogada,Almeirão,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Não contém lactose.
2024-03-25,ARROZ E FEIJÃO,Bife à francesa,Macarrão parafuso ao alho é óleo,Almeirão,Laranja,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-26,ARROZ E FEIJÃO,Sobrecoxa ao molho de laranja,Vagem com batata,Acelga,Banana,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-27,ARROZ E FEIJÃO,Carne desfiada ao molho de mostarda,Cenoura palito com ervas,Agrião com escarola,Sagu de uva,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-01,ARROZ E FEIJÃO,CARNE EM CUBOS COM LEGUMES,CAPELETTI DE FRANGO,BETERRABA RALADA,LARANJA,PÊSSEGO,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Não contém ovos e lactose.
2024-04-02,ARROZ E FEIJÃO,BIFE AO MOLHO ROTY,ESCAROLA REFOGADA,TOMATE COM CEBOLA,Laranja,UVA,PÃO E CAFÉ,Contém glúten no pão. Contém ovos e lactose na sobremesa.
2024-04-03,ARROZ E FEIJÃO,Sobrecoxa assada,"Farofa rica (milho, ervilha, cenoura e bacon)",Alface com rabanete,Cocada,Limão,PÃO E CAFÉ,Contém glúten no pão e sobremesa. Não contém ovos e lactose.
2024-04-04,ARROZ E FEIJÃO,CARNE ASSADA AO MOLHO DE VINAGRETE,ACELGA REFOGADA,CENOURA RALADA,BANANA,MANGA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-05,ARROZ E FEIJÃO,CUBOS DE CARNE COM MANDIOQUINHA,QUIBEBE AROMATIZADO COM COENTRO,ALMEIRÃO COM NABO,SAGU DE UVA,ABACAXI,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-06,ARROZ E FEIJÃO,Fricassê de frango com batata palha,Vagem refogada,Alface,Banana,Caju,PÃO E CAFÉ,Contém glúten no pão e lactose no prato principal. Não contém ovos.
2024-04-07,ARROZ E FEIJÃO,Bife acebolado,Escarola refogada com bacon,Chuchu,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-08,ARROZ E FEIJÃO,SASSAMI REFOGADO,POLENTA CREMOSA,ALMEIRÃO,BANANA,ACEROLA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-09,ARROZ E FEIJÃO,Bisteca ao molho de limão,Abobrinha ao alecrim (RLI)/ Batata doce refogada (RLII),Grão de bico com atum,Maçã,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-10,ARROZ E FEIJÃO,Steak à pizzaiolo,Arroz à grega,Beterraba ralada,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos. Contém lactose no prato principal.
2024-04-11,ARROZ E FEIJÃO,Filé de pescada ao molho de laranja,Legumes sautê (brócolis e batata doce),Acelga,Cocada,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-04-12,ARROZ E FEIJÃO,Feijoada,Couve refogada,Alface com vinagrete,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-13,ARROZ E FEIJÃO,Sassami com brócolis,Creme de milho,Almeirão,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão.Contém lactose na guarnição. Não contém ovos.
2024-04-14,ARROZ E FEIJÃO,Bife ao molho de mostarda,Acelga refogada,Agrião com cenoura ralada,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Contém lactose no prato principal. Não contém ovos.
2024-04-15,ARROZ E FEIJÃO,Carne assada,Batata sauté,Escarola,Maçã,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-16,ARROZ E FEIJÃO,Bife ao molho inglês,Cenoura palito refogada,Almeirão com nabo,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-17,ARROZ E FEIJÃO,Sobrecoxa cozida ao molho de tomate,Virado de banana,Alface com rúcula,Maçã,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-18,ARROZ E FEIJÃO,RL1-Copa lombo ao molho de abacaxi/ RL2-Steak de frango,Berinjela refogada,Repolho,Canjica,Uva,PÃO E CAFÉ,Contém glúten no pão e no prato principal do RL2. Não contém ovos. Contém lactose na sobremesa.
2024-04-19,ARROZ E FEIJÃO,Bife ao molho de azeitona,Escarola refogada,Tomate,Maçã,Pessêgo,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-20,ARROZ E FEIJÃO,Strogonoff bovino,Batata palha,Couve,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e Contém lactose no prato principal.
2024-04-21,ARROZ E FEIJÃO,Sobrecoxa ao molho sugo,Virado de abobrinha,Acelga,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-22,ARROZ E FEIJÃO,Cubos bovinos com mandioquinha,Repolho refogado,Escarola,Bolinho de chocolate,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no bolinho de chocolate. Não contém ovos. Contém lactose no bolinho de chocolate.
2024-04-23,ARROZ E FEIJÃO,Linguiça toscana ao vinagrete,Tutu de feijão com calabresa,Alface com agrião,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-24,ARROZ E FEIJÃO,Iscas de carne a romanesca,Repolho refogada,Pepino com hortelã,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Contém glúten e lactose no prato principal. Não contém ovos e lactose.
2024-04-25,ARROZ E FEIJÃO,Sobrecoxa assada,Chuchu com milho,Repolho,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e prato principal padrão. Não contém ovos e lactose.
2024-04-26,ARROZ E FEIJÃO,Carne moída com bacon e calabresa,Macarrão alho e óleo,Almeirão com cebola,Maçã,Pêssego,PÃO E CAFÉ,"Contém glúten no pão, na guarnição e prato principal. Contém ovos na guarnição. Não contém lactose."
2024-04-27,ARROZ E FEIJÃO,Peixe ao molho de espinafre,Pirão,Alface,Banana,Cajú,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Contém lactose no prato principal. Não contém ovos.
2024-04-28,ARROZ E FEIJÃO,Cubos suínos ao molho barbecue,Cuscuz mole,Beterraba ralada,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-29,ARROZ E FEIJÃO,Strogonoff de frango,Batata sautê,Cenoura ralada,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no prato principal. Não contém ovos.
2024-04-30,ARROZ E FEIJÃO,Carne em cubos com brócolis,Couve refogada,Alface,Gelatina de morango,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-01,ARROZ E FEIJÃO,Bisteca suína acebolada,Quibebe,Repolho branco,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-02,ARROZ E FEIJÃO,Iscas de frango à pizzaiolo,Batata palha,Alface,Laranja,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e contém lactose no prato principal. Contém glúten na batata palha.
2024-05-03,ARROZ E FEIJÃO,Carne assada ao vinagrete,Acelga refogada,Cenoura ralada,Doce de leite,Uva,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na sobremesa. Não contém ovos.
2024-05-04,ARROZ E FEIJÃO,Peixe ao molho de alcaparras,Batata corada,Escarola com cebola,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-05,ARROZ E FEIJÃO,Iscas de carne ao molho escuro,Farofa de cenoura,Acelga,Banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-06,ARROZ E FEIJÃO,Sassami com brócolis,Macarrão alho e óleo,Escarola com laranja e cebola,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Contém glúten no macarrão.
2024-05-07,ARROZ E FEIJÃO,Pernil desfiado ao molho de limão,Berinjela ao alho,Mix de repolhos com passas,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-08,ARROZ E FEIJÃO,Sobrecoxa assada,Virado de couve,Couve,Tangerina,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-09,ARROZ E FEIJÃO,Bife a pomodoro,Batata corada,Agrião com acelga,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-10,ARROZ E FEIJÃO,Pernil desfiado com milho e azeitona,Polenta,Repolho,Gelatina de morango,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-11,ARROZ E FEIJÃO,Carne moída com mandioca,Chuchu na salsa,Acelga com beterraba ralada,Tangerina,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-12,ARROZ E FEIJÃO,Linguiça toscana acebolada,Acelga Refogada,Caponata de Berinjela,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-13,ARROZ E FEIJÃO,Sassami ao vinagrete,Purê de batata,Couve,Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém lactose no purê de batata.
2024-05-14,ARROZ E FEIJÃO,Bife a francesa,Escarola Refogada,"Alface, pepino e tomate",Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-15,ARROZ E FEIJÃO,Bisteca suína ao molho de abacaxi,Macarrão ao sugo,Alface,Cocada Branca,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém glúten no macarrão. Contém lactose na cocada
2024-05-16,ARROZ E FEIJÃO,Filé de peixe assado ao molho de ervas,Cenoura aromatizada com alecrim,Grão de bico com atum,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-17,ARROZ E FEIJÃO,Feijoada,Couve refogada,Alface com vinagrete,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-18,ARROZ E FEIJÃO,Frango a espanhola,Batata palha,Couve,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Contém glúten na batata palha.
2024-05-19,ARROZ E FEIJÃO,Cubos suínos ao molho agridoce,Repolho refogado,Tomate,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-20,ARROZ E FEIJÃO,Carne em cubos com milho,Mandioquinha sauté,Acelga,Tangerina,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-21,ARROZ E FEIJÃO,Sobrecoxa à caçadora,Arroz colorido,Alface,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-22,ARROZ E FEIJÃO,Carne assada ao molho roty,Chuhcu com milho na salsa,Escarola,Sagu de uva,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-23,ARROZ E FEIJÃO,Linguiça de frango acebolada,Acelga ao alho,Pepino,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-24,ARROZ E FEIJÃO,Carne moída com calabresa,Quiabo refogado,Almeirão,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
