Data,Acompanhamentos,Prato Principal,Guarnição,Salada,Sobremesa,Refresco,Extra,Nota Técnica
2024-04-06,ARROZ INTEGRAL E FEIJÃO,Polenta ao molho de ervilha,Vagem refogada,Alface,Banana,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-07,ARROZ INTEGRAL E FEIJÃO,Grão de bico com mandioquinha,Escarola refogada,Chuchu,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-08,ARROZ INTEGRAL E FEIJÃO,ABOBORA COM FEIJÃO BRANCO,POLENTA CREMOSA,ALMEIRÃO,BANANA,ACEROLA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-09,ARROZ INTEGRAL E FEIJÃO,Fricassê de berinjela com PTS,Abobrinha ao alecrim,Grão de bico com vinagrete,Maçã,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-10,ARROZ INTEGRAL E FEIJÃO,"Lentilha à portuguesa (batata, tomate e azeitona)",Arroz à grega,Beterraba ralada,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-11,ARROZ INTEGRAL E FEIJÃO,Ervilha com tomate e azeitona,Legumes sautê (brócolis e batata doce),Acelga,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-12,ARROZ INTEGRAL E FEIJÃO,Feijoada vegana (pts),Couve refogada,Alface com vinagrete,Limão,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-13,ARROZ INTEGRAL E FEIJÃO,Grão de bico com cenoura,Creme de milho vegano,Almeirão,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-14,ARROZ INTEGRAL E FEIJÃO,Quibe de soja,Acelga refogada,Agrião com cenoura ralada,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão e no prato principal vegano. Não contém ovos e lactose.
2024-04-15,ARROZ INTEGRAL E FEIJÃO,Feijão branco com brócolis,Batata sauté,Escarola,Maçã,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-16,ARROZ INTEGRAL E FEIJÃO,Lentilha com mandioquinha e couve flor,Cenoura palito refogada,Almeirão com nabo,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-17,ARROZ INTEGRAL E FEIJÃO,Almôndega de soja ao sugo,Virado de banana,Alface com rúcula,Maçã,Cajú,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-04-18,ARROZ INTEGRAL E FEIJÃO,Yakisoba vegano,Berinjela refogada,Repolho,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-19,ARROZ INTEGRAL E FEIJÃO,Grão de bico com vagem,Escarola refogada,Tomate,Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-20,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegano,Batata palha,Couve,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-21,ARROZ INTEGRAL E FEIJÃO,Feijão branco ao vinagrete,Virado de abobrinha,Acelga,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-22,ARROZ INTEGRAL E FEIJÃO,"Torta de aveia, lentilha e cará",Repolho refogado,Escarola,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no prato principal vegano. Não contém ovos e lactose.
2024-04-23,ARROZ INTEGRAL E FEIJÃO,Feijão branco com brocolis,Purê de batata vegano,Alface com agrião,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-24,ARROZ INTEGRAL E FEIJÃO,Grão de bico xadrez,Repolho refogada,Pepino com hortelã,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-25,ARROZ INTEGRAL E FEIJÃO,Soja em grão com cenoura,Chuchu com milho,Repolho,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-26,ARROZ INTEGRAL E FEIJÃO,Abobrinha agridoce com PTS,Macarrão integral alho e óleo,Almeirão com cebola,Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Não contém ovos e lactose.
2024-04-27,ARROZ INTEGRAL E FEIJÃO,Lentilha ao vinagrete,Chuchu com cenoura,Alface,Banana,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-28,ARROZ INTEGRAL E FEIJÃO,Cuscuz vegano,Couve refogada,Beterraba ralada,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-29,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegano,Batata refogada,Cenoura ralada,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-30,ARROZ INTEGRAL E FEIJÃO,Feijão branco com cenoura,Couve refogada,Alface,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-01,ARROZ INTEGRAL E FEIJÃO,Feijão branco com tomate,Quibebe,Repolho branco,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-02,ARROZ INTEGRAL E FEIJÃO,"PTS clara com milho, ervilha e champignon",Batata palha,Alface,Laranja,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-03,ARROZ INTEGRAL E FEIJÃO,Soja em grão com couve flor,Acelga refogada,Cenoura ralada,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-04,ARROZ INTEGRAL E FEIJÃO,Moqueca de grão de bico,Batata corada,Escarola com cebola,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-05,ARROZ INTEGRAL E FEIJÃO,Ervilha seca com abóbora,Farofa de cenoura,Acelga,Banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-06,ARROZ INTEGRAL E FEIJÃO,Quibe de berinjela com Pts,Macarrão integral alho e óleo,Escarola com laranja e cebola,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Contém glúten no macarrão e quibe.
2024-05-07,ARROZ INTEGRAL E FEIJÃO,Gratinado de legumes com lentilha,Berinjela ao alho,Mix de repolhos com passas,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-08,ARROZ INTEGRAL E FEIJÃO,Soja em grão com vagem,Virado de couve,Couve,Tangerina,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-09,ARROZ INTEGRAL E FEIJÃO,Feijão branco com abobrinha,Batata corada,Agrião com acelga,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-10,ARROZ INTEGRAL E FEIJÃO,Lentilha a portuguesa,Polenta,Repolho,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-11,ARROZ INTEGRAL E FEIJÃO,Soja em grão ao molho branco,Chuchu na salsa,Acelga com beterraba ralada,Tangerina,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-12,ARROZ INTEGRAL E FEIJÃO,Lentilha ao vinagrete quente,Acelga Refogada,Caponata de Berinjela,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-13,ARROZ INTEGRAL E FEIJÃO,Grão de bico com cenoura,Purê de batata,Couve,Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-14,ARROZ INTEGRAL E FEIJÃO,Feijão branco xadrez,Escarola Refogada,"Alface, pepino e tomate",Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-15,ARROZ INTEGRAL E FEIJÃO,Almondega de soja ao sugo,Macarrão integral ao sugo,Alface,Banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Contém glúten no macarrão e na almondega.
2024-05-16,ARROZ INTEGRAL E FEIJÃO,Lentilha com palmito,Cenoura aromatizada com alecrim,Grão de bico com atum,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-17,ARROZ INTEGRAL E FEIJÃO,Feijoada vegana,Couve refogada,Alface com vinagrete,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-18,ARROZ INTEGRAL E FEIJÃO,Grão de bico com brócolis,Batata palha,Couve,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Contém glúten na batata palha.
2024-05-19,ARROZ INTEGRAL E FEIJÃO,PTS com mandioquinha ao molho branco vegano,Repolho refogado,Tomate,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-20,ARROZ INTEGRAL E FEIJÃO,Grão de bico ao vinagrete com champignon,Mandioquinha sauté,Acelga,Tangerina,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-21,ARROZ INTEGRAL E FEIJÃO,Lentilha com inhame,Cenoura com mandioquinha refogada,Alface,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-22,ARROZ INTEGRAL E FEIJÃO,Ervilha com brocolis e cenoura,Chuchu com milho na salsa,Escarola,Sagu de uva,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-23,ARROZ INTEGRAL E FEIJÃO,Torta de batata com aveia e lentilha,Acelga ao alho,Pepino,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Contém glúten na torta.
2024-05-24,ARROZ INTEGRAL E FEIJÃO,Escondidinho de PTS,Quiabo refogado,Almeirão,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-25,ARROZ INTEGRAL E FEIJÃO,Soja em grãos com legumes,Macarrão integral ao sugo,Alface,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Contém glúten no macarrão.
2024-05-26,ARROZ INTEGRAL E FEIJÃO,Quibe de abóbora com grão de bico,Repolho refogado,Cenoura ralada,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-05-27,ARROZ INTEGRAL E FEIJÃO,Cuscuz vegano (PTS),Vagem sauté,Acelga,Maçã,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-28,ARROZ INTEGRAL E FEIJÃO,Moqueca de feijão branco,RL1,Almeirão com azeitonas pretas,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-29,ARROZ INTEGRAL E FEIJÃO,Yakissoba vegano,Almeirão ao alho,Mix de repolhos,Maçã,Tangerina,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-05-30,ARROZ INTEGRAL E FEIJÃO,Polenta com Molho de Lentilha,Couve flor refogada,Rúcula com acelga,Banana,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-31,ARROZ INTEGRAL E FEIJÃO,Feijão branco com mandioquinha,Batata com alecrim,Beterraba ralada,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-01,ARROZ INTEGRAL E FEIJÃO,Grão de bico com abobrinha e tomate,Legumes refogados,Mix de folhas,Sagu de uva,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-02,ARROZ INTEGRAL E FEIJÃO,Feijão branco com quiabo,Escarola ao alho,Beterraba ralada,Maçã,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-03,ARROZ INTEGRAL E FEIJÃO,PTS com azeitonas ao sugo,Cenoura palito refogada,Escarola com cebola,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-04,ARROZ INTEGRAL E FEIJÃO,Lentilha com cenoura,Abobrinha aromática,Acelga com beterraba,Tangerina,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-05,ARROZ INTEGRAL E FEIJÃO,Grão de bico à chinesa,Chuchu refogado,Alface,Banana,manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-06,ARROZ INTEGRAL E FEIJÃO,Lentilha com champignon e azeitona,Farofa colorida,Repolho branco com uva passas,Maçã,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-07,ARROZ INTEGRAL E FEIJÃO,Soja em grãos com abóbrinha e cenoura,Abóbora japonesa com alecrim,Escarola com beterraba,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-08,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegano com PTS,Batata chips,Pepino com hortelã,Maçã,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-09,ARROZ INTEGRAL E FEIJÃO,Grão de bico com vagem,Virado de escarola,Alface,Banana,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-10,ARROZ INTEGRAL E FEIJÃO,Feijão branco com batata,Chuchu na salsa,Acelga com rabanete,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-11,ARROZ INTEGRAL E FEIJÃO,PTS xadrez,Couve refogada,Almeirão,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-12,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com berinjela e alecrim,Seleta de legumes,Salada italiana,Laranja,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-13,ARROZ INTEGRAL E FEIJÃO,Lentilha com quiabo,Farofa com milho,Mix de folhas,Maçã,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-14,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,Macarrão integral ao alho e óleo,Alface com anéis de cebola,Sagu de uva,Limão,PÃO E CAFÉ,Contém glúten no pão e no macarrão. Não contém ovos e lactose.
2024-06-15,ARROZ INTEGRAL E FEIJÃO,Feijão branco com brócolis,Creme de milho vegano,Salada camponesa,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-16,ARROZ INTEGRAL E FEIJÃO,Escondidinho de PTS,Mix de repolho refogado,Acelga com rabanete,maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-17,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com palmito,Pirão de legumes,Mix de ralados,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-18,ARROZ INTEGRAL E FEIJÃO,Feijão branco com PTS,Abóbora japonesa com alecrim,Alface com anéis de cebola,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-19,ARROZ INTEGRAL E FEIJÃO,Lentilha ao vinagrete,Almeirão com lascas de alho frito,Pepino com hortelã,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-20,ARROZ INTEGRAL E FEIJÃO,Soja em grãos com brócolis,Vagem com mandioquinha,"Cenoura, repolho e uva passas",Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-21,ARROZ INTEGRAL E FEIJÃO,Feijoada vegana,Couve refogada,Alface com anéis de cebola,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-22,ARROZ INTEGRAL E FEIJÃO,Grão de bico com tomate e pimentão,Quibebe,Acelga com rabanete,Maçã,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-23,ARROZ INTEGRAL E FEIJÃO,Abóbrinha agridoce (PTS),Batata refogada,Rúcula com cebola,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-24,ARROZ INTEGRAL E FEIJÃO,Lentilha à portuguesa,Abobrinha aromática,Almeirão com beterraba,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-25,ARROZ INTEGRAL E FEIJÃO,PTS com couve-flor ao alho,Mix de repolho com uva passas,Escarola,Laranja,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-26,ARROZ INTEGRAL E FEIJÃO,Quibe de abóbora com feijão branco,Berinjela ao forno,Salada italiana,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Contém glúten no quibe de abóbora.
2024-06-27,ARROZ INTEGRAL E FEIJÃO,Soja em grãos com brócolis,Batata com vagem,Mix de folhas,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-28,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com berinjela,Abóbora japonesa com alecrim,Mix de repolho ao molho mostarda,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-29,ARROZ INTEGRAL E FEIJÃO,Grão de bico com quiabo e ervas,Batata rústica,Rúcula com cebola,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-30,ARROZ INTEGRAL E FEIJÃO,"Lentilha com batata doce, tomate e orégano",Arroz integral à grega,Agrião e alface,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-01,ARROZ INTEGRAL E FEIJÃO,Quibe de soja,Creme de milho,Escarola,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão e no quibe. Não contém ovos e lactose.
2024-07-02,ARROZ INTEGRAL E FEIJÃO,Feijão branco à portuguesa,Repolho refogado com salsa e cebolinha,Caponata de berinjela,Laranja,Pessêgo,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-03,ARROZ INTEGRAL E FEIJÃO,PTS com azeitona preta,Chuchu refogado,Alface com cebola,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-04,ARROZ INTEGRAL E FEIJÃO,Ervilha com mandioquinha,Abobrinha italiana com manjericão,Beterraba ralada,Maçã,Goaiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-05,ARROZ INTEGRAL E FEIJÃO,Grão de bico com brócolis,Purê de Batata vegano,Escarola,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-06,ARROZ INTEGRAL E FEIJÃO,Fricassê de berinjela,Chuchu refogado,Repolho bicolor,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-08,ARROZ INTEGRAL E FEIJÃO,Feijão branco com quiabo,Quibebe,Alface,Maçã,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-09,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegano,Batata palha,Repolho,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-10,ARROZ INTEGRAL E FEIJÃO,Abobrinha agridoce com ervilha partida,Cenoura refogada,Mix de folhas,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-11,ARROZ INTEGRAL E FEIJÃO,"Lentilha com couve flor, cenoura e azeitonas",Polenta cremosa,Couve com laranja,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-12,ARROZ INTEGRAL E FEIJÃO,Grão de bico com tomate e palmito,Chuchu na salsa,Acelga com beterraba,Tangerina,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-13,ARROZ INTEGRAL E FEIJÃO,PTS com brócolis e couve flor ao molho sugo,Farofa simples,Almeirão,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-14,ARROZ INTEGRAL E FEIJÃO,Feijão Branco com mandioquinha,Couve Refogada com alho frito,Pepino com hortelã,Maça,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-15,ARROZ INTEGRAL E FEIJÃO,Lentilha ao molho branco,Abobrinha com Manjericão,Alface,Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-16,ARROZ INTEGRAL E FEIJÃO,PTS com seletinha,Purê de batata,Beterraba ralada,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-17,ARROZ INTEGRAL E FEIJÃO,"Ervilha, pimentão, tomate e salsa",Berinjela refogada,Almeirão,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-18,ARROZ INTEGRAL E FEIJÃO,"Grão de bico com tomate, salsa e cebolinha",Abóbora cabotiá com alecrim,Tabule,Maçã,Goiaba,PÃO E CAFÉ,Contém glúten no pão e na salada. Não contém ovos e lactose.
2024-07-19,ARROZ INTEGRAL E FEIJÃO,Feijoada vegana,Couve Refogada,Alface,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-20,ARROZ INTEGRAL E FEIJÃO,Torta de Ervilha com Batata e aveia,Cenoura sauté com cebolinha,Acelga,Laranja,Laranja,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-07-22,ARROZ INTEGRAL E FEIJÃO,Lentilha com batata doce e salsa,Repolho refogado,Beterraba ralada,Tangerina,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-23,ARROZ INTEGRAL E FEIJÃO,Fricassê Vegano,Brócolis com couve flor e milho,Alface com rúcula,Banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-24,ARROZ INTEGRAL E FEIJÃO,Grão de bico com tomate e milho,Batata rústica,Escarola,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-25,ARROZ INTEGRAL E FEIJÃO,Feijão branco ao vinagrete,Quibebe,Tabule,Laranja,Pêssego,PÃO E CAFÉ,Contém glúten no pão e no tabule. Não contém ovos e lactose.
2024-07-26,ARROZ INTEGRAL E FEIJÃO,Almôndega de soja assada ao molho sugo,Macarrão espaguete integral alho e óleo,Almeirão com laranja,Banana,Maracuja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Não contém glúten no macarrão integral - produto fabricado com farinha de arroz.
2024-07-27,ARROZ INTEGRAL E FEIJÃO,Ervilha com legumes,Abobrinha com orégano,Acelga,Sagu de uva,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-28,ARROZ INTEGRAL E FEIJÃO,Torta de lentilha com batata e aveia,Couve refogada,Escarola,Tangerina,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-29,ARROZ INTEGRAL E FEIJÃO,PTS à chinesa,Abóbora seca com salsinha,Repolho bicolor,Banana,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-30,ARROZ INTEGRAL E FEIJÃO,Feijão Branco com azeitona,RLI-Seleta de Legumes; RLII- Berinjela refogada,Almeirão,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-31,ARROZ INTEGRAL E FEIJÃO,Moqueca de grão de bico,Polenta ao sugo,Escarola com nabo,Tangerina,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-08-01,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com palmito,Chuchu refogado,Alface,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-08-02,ARROZ INTEGRAL E FEIJÃO,Grão de bico com brocolis,Abobrinha com manjerição,Repolho roxo com rúcula,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-08-03,ARROZ INTEGRAL E FEIJÃO,PTS com tomate e orégano,Berinjela refogada,Agrião,Banana,Pessego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-08-04,ARROZ INTEGRAL E FEIJÃO,Soja em grão com quiabo,Cenoura saute,Beterraba ralada,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-08-05,ARROZ INTEGRAL E FEIJÃO,Grão de bico com vagem e tomate,Virado de couve,Repolho bicolor,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-08-06,ARROZ INTEGRAL E FEIJÃO,PTS com mandioquinha ao sugo,"Brocólis, couve flor e cenoura com cebolinha",Alface com rúcula,Maçã,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Não contém lactose.
2024-08-07,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com cenoura,Chuchu refogado,Salada de escarola,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Não contém lactose.
2024-08-08,ARROZ INTEGRAL E FEIJÃO,Feijão branco com brócolis,Vagem com milho,Acelga com cenoura,Goiabada,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Não contém lactose.
2024-08-09,ARROZ INTEGRAL E FEIJÃO,Grão de bico com mandioca,Escarola refogada,Salada de pepino,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Não contém lactose.
2024-08-10,ARROZ INTEGRAL E FEIJÃO,Steak de soja ao molho sugo,Macarrão integral alho e óleo,Salada de repolho com passas,Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos. Não contém lactose.
2024-08-11,ARROZ INTEGRAL E FEIJÃO,Lentilha com mandioquinha,Abobrinha refogada,Salada de tabule,Laranja,Framboesa,PÃO E CAFÉ,Contém glúten no pão e na salada. Não contém ovos. Não contém lactose.
2024-08-12,ARROZ INTEGRAL E FEIJÃO,Quibe de grão de bico,Cenoura sauté,Acelga,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão e no prato principal vegetariano. Não contém ovos e lactose.
2024-08-13,ARROZ INTEGRAL E FEIJÃO,Soja em grão com berinjela ao sugo,Chuchu com salsa e cebolinha,"Salada tricolor (cenoura, beterraba e nabo ralados)",Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Não contém lactose.
2024-08-14,ARROZ INTEGRAL E FEIJÃO,PTS com quiabo e ervas,Creme de milho vegano,Alface,Banana,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Não contém lactose.
2024-08-15,ARROZ INTEGRAL E FEIJÃO,Feijão branco com cenoura ao sugo,Batata sauté,Rúcula com agrião,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Não contém lactose.
2024-08-16,ARROZ INTEGRAL E FEIJÃO,Feijoada vegana,Virado de couve,Alface,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Não contém lactose.
